"","PValue","logFC","FDR","Regulation"
"ENSG00000217128",0.000444663777568411,1.21040124457753,0.00822441154981574,"Up"
"ENSG00000125733",0.000409725651337128,1.20793438821102,0.00787088619495455,"Up"
"ENSG00000187531",0.000634410511809286,1.20768901808747,0.00983336293304393,"Up"
"ENSG00000113719",0.000646614484785644,1.20134561221505,0.00991342455511181,"Up"
"ENSG00000165030",0.000631839422009772,1.14872431615691,0.00982425989842353,"Up"
"ENSG00000168306",0.000620056817051869,-1.12557704450856,0.00970197905922628,"Down"
"ENSG00000117791",0.000650681416112348,-1.17260209464375,0.00993532466537104,"Down"
"ENSG00000089335",0.00057064184198778,-1.20883353041684,0.00932660416496364,"Down"
"ENSG00000112759",0.000623272379043782,-1.22033698870565,0.00972694683865247,"Down"
"ENSG00000134138",0.000472595017755164,-1.22413754920696,0.0084797415821667,"Down"
"ENSG00000135063",0.000498838750242656,-1.23237242290099,0.00875327829214712,"Down"
"ENSG00000171469",0.000631579412134349,-1.23884813064215,0.00982425989842353,"Down"
"ENSG00000129521",0.000528050259623556,-1.25573547259007,0.00892029958297329,"Down"
"ENSG00000151498",0.000446857565481222,-1.26177177249269,0.0082445391901952,"Down"
"ENSG00000180139",0.000602760166238866,-1.28995422657754,0.00958272562843153,"Down"
"ENSG00000157036",0.000595955045009432,-1.29553076871348,0.00953576210548614,"Down"
"ENSG00000138029",0.000559161355727984,-1.29833064299741,0.00921881506655617,"Down"
"ENSG00000137312",0.00050892930052585,-1.30516922130844,0.00879823205110162,"Down"
"ENSG00000136108",0.000326689836573018,-1.31360572721946,0.00694755215397455,"Down"
"ENSG00000103351",0.000423296275493024,-1.31371835605526,0.00803938247482389,"Down"
"ENSG00000104936",0.000574279501463758,-1.31447574784947,0.00935518309580228,"Down"
"ENSG00000107551",0.000303918485425383,-1.31471184661993,0.00673414013175773,"Down"
"ENSG00000140350",0.000432085414032975,-1.32468031635949,0.00807469808167849,"Down"
"ENSG00000116120",0.000389456196857472,-1.32833396516869,0.00758577955117962,"Down"
"ENSG00000117748",0.000644118050353103,-1.34556122381139,0.00990631557410296,"Down"
"ENSG00000091483",0.000496836742398502,-1.34624018833081,0.00874053199837648,"Down"
"ENSG00000144331",0.000264090474737589,-1.34757068374642,0.0062352422098652,"Down"
"ENSG00000119943",0.00047975102284952,-1.35647073817808,0.00853853370316815,"Down"
"ENSG00000133119",0.000510987806538312,-1.35880559298009,0.00880319639414837,"Down"
"ENSG00000158435",0.000274723791120726,-1.37238166594773,0.00634266151318235,"Down"
"ENSG00000163536",0.000548910502473667,-1.37436096590102,0.00909144493603752,"Down"
"ENSG00000116783",0.00052391744659825,-1.37599397393658,0.00889593014433679,"Down"
"ENSG00000122970",0.000573204737599999,-1.3806754772222,0.00934536020338961,"Down"
"ENSG00000124440",0.000268798835563573,-1.38111485751867,0.00629754987437231,"Down"
"ENSG00000152234",0.000448422110864481,-1.38851555238368,0.00825223717747322,"Down"
"ENSG00000137070",0.00059206357455705,-1.39080728256521,0.00951628567539627,"Down"
"ENSG00000143653",0.000452628075823294,-1.39729676911781,0.00828660772087212,"Down"
"ENSG00000167720",0.000429833630085794,-1.39767184043813,0.00805297005324529,"Down"
"ENSG00000140600",0.000263885426440516,-1.39853837693574,0.0062352422098652,"Down"
"ENSG00000114054",0.000530836457352968,-1.39936067344061,0.00892643411180386,"Down"
"ENSG00000157184",0.00019344801402444,-1.40720777744122,0.00532223848584741,"Down"
"ENSG00000198890",0.000181420269018034,-1.40780407097645,0.00512253608740526,"Down"
"ENSG00000259330",0.000252123707458336,-1.41104104196727,0.00610552386435475,"Down"
"ENSG00000154856",0.000370423573562576,-1.41453246179249,0.00738944669557006,"Down"
"ENSG00000180233",0.000478902632984714,-1.4166683313568,0.00853853370316815,"Down"
"ENSG00000136828",0.000482957046995695,-1.41991503764411,0.00855715218599081,"Down"
"ENSG00000188176",0.000221782250164619,-1.43210156174637,0.00572042264780071,"Down"
"ENSG00000120885",0.000556573229767408,-1.43416044335452,0.00919529533649924,"Down"
"ENSG00000176623",0.000223277197589398,-1.43537606312857,0.00573657329059454,"Down"
"ENSG00000196981",0.000546698425881828,-1.44599799666523,0.00908519221333316,"Down"
"ENSG00000163431",0.000460386785149073,-1.45319588294167,0.00832858614339542,"Down"
"ENSG00000114738",0.000644003708445283,-1.45771747275389,0.00990631557410296,"Down"
"ENSG00000121577",0.000482460967032766,-1.45945608969123,0.00855715218599081,"Down"
"ENSG00000185379",0.000526118428551679,-1.47266477486926,0.00889998287889002,"Down"
"ENSG00000168496",0.000148719613872401,-1.4797187989916,0.00454627597407159,"Down"
"ENSG00000263753",0.000161500548497877,-1.47985568740519,0.00472550127798294,"Down"
"ENSG00000134769",0.000289295479211565,-1.48064158613338,0.00651210698602487,"Down"
"ENSG00000135424",0.000321032710123634,-1.4825258641694,0.00687131904985806,"Down"
"ENSG00000126970",0.000130609555402325,-1.48387252218574,0.00426234708890387,"Down"
"ENSG00000142082",0.000307308304242833,-1.48842632241236,0.00679405156110075,"Down"
"ENSG00000213160",0.000119780333176734,-1.49261780596822,0.00409152818532287,"Down"
"ENSG00000112742",0.000576665696079014,-1.49427174413699,0.00937093582742345,"Down"
"ENSG00000083123",0.000139122928256038,-1.49640335953133,0.00438137692499817,"Down"
"ENSG00000126947",0.000327088265304472,-1.49858236855742,0.00694755215397455,"Down"
"ENSG00000135547",0.000167740085516298,-1.49899557297882,0.00485825820547919,"Down"
"ENSG00000272970",0.000337656735483436,-1.49993527064433,0.00702989220704962,"Down"
"ENSG00000167186",0.00028413548022219,-1.50502081351493,0.00645611038392898,"Down"
"ENSG00000141052",0.000242663361690438,-1.50797061580444,0.0059615658293197,"Down"
"ENSG00000140043",0.000136708194337003,-1.51029942621653,0.00437447983226128,"Down"
"ENSG00000170791",0.000632598940226599,-1.51613847701663,0.00982835482897937,"Down"
"ENSG00000144306",0.000154107660777943,-1.51624147166715,0.00461833381596108,"Down"
"ENSG00000143891",0.000138305685522788,-1.52559677077542,0.00437447983226128,"Down"
"ENSG00000172824",0.000600282827365961,-1.52709479156795,0.00955868370361119,"Down"
"ENSG00000167393",0.000209849147449412,-1.53131804772859,0.00559160435357253,"Down"
"ENSG00000163754",0.000209256782856122,-1.53404951631765,0.00559160435357253,"Down"
"ENSG00000138778",0.000397606605961788,-1.53503252019831,0.00769159107177448,"Down"
"ENSG00000117643",0.000347061396376254,-1.54167338803611,0.00711691428656026,"Down"
"ENSG00000164649",0.00044908433930618,-1.54588887559019,0.00825223717747322,"Down"
"ENSG00000066583",0.000268011408652355,-1.54684660326281,0.00629032937677073,"Down"
"ENSG00000172469",0.000279537697924875,-1.54725209258742,0.00641866743440151,"Down"
"ENSG00000185630",0.000206292842892978,-1.5490853037964,0.00555224853922148,"Down"
"ENSG00000154743",0.000271405506243108,-1.55185711022529,0.00631017802015226,"Down"
"ENSG00000082014",0.000408685959893208,-1.5550052137659,0.00786236111150296,"Down"
"ENSG00000091651",0.000608511431551654,-1.55514809345306,0.00963549396291504,"Down"
"ENSG00000160392",0.000318238335140071,-1.56252353773892,0.00687131904985806,"Down"
"ENSG00000188811",0.000130922870390262,-1.56739834174804,0.00426554463743536,"Down"
"ENSG00000121316",0.000414528259008522,-1.57451911397016,0.0079260523964284,"Down"
"ENSG00000131828",0.000150847500294979,-1.57626276056748,0.00455072321822949,"Down"
"ENSG00000158106",0.00062205410189595,-1.57798190787741,0.00971787831581771,"Down"
"ENSG00000112294",0.000212720660807702,-1.57799565121436,0.00561510893461027,"Down"
"ENSG00000130413",0.000226668302394981,-1.5796836110745,0.00579364180921571,"Down"
"ENSG00000136463",0.000567296294435205,-1.58077696301618,0.00928133375110671,"Down"
"ENSG00000128274",0.000141224217754419,-1.58162886232994,0.004415379027663,"Down"
"ENSG00000198919",0.000582342732962847,-1.58326300350004,0.00943223810078581,"Down"
"ENSG00000034693",0.000242868576114947,-1.5901425842544,0.0059615658293197,"Down"
"ENSG00000112175",9.73864497254661e-05,-1.59251177774155,0.0036956478594095,"Down"
"ENSG00000163807",0.000102172198588274,-1.59396534553111,0.00378137073984348,"Down"
"ENSG00000112874",0.000616774914190517,-1.60892855152163,0.00966589736962021,"Down"
"ENSG00000133943",0.000187660978652232,-1.61274738976486,0.00522466482601792,"Down"
"ENSG00000069275",0.000156897898949113,-1.61619879716938,0.00465511729883684,"Down"
"ENSG00000089225",6.73600231701028e-05,-1.61690091735728,0.00318272234607343,"Down"
"ENSG00000235437",0.000118671330843875,-1.61935427646695,0.00409152818532287,"Down"
"ENSG00000072163",0.000330616422087997,-1.62007019632625,0.00697463333880845,"Down"
"ENSG00000178104",0.00020944862815475,-1.62347862915956,0.00559160435357253,"Down"
"ENSG00000101210",0.000256819434380151,-1.62490205128179,0.00615427965606128,"Down"
"ENSG00000085831",0.000515363469226949,-1.62523401237599,0.00883881814884557,"Down"
"ENSG00000144199",0.000419740017181683,-1.628084394555,0.00799483653879996,"Down"
"ENSG00000109805",0.000213614236623039,-1.62859727790563,0.00561510893461027,"Down"
"ENSG00000099284",0.000337778124541857,-1.63326660142721,0.00702989220704962,"Down"
"ENSG00000103710",0.000429177452262043,-1.63780510747203,0.00805073499229053,"Down"
"ENSG00000177685",0.000250584285135942,-1.64920633814062,0.00608311777482582,"Down"
"ENSG00000179915",0.000369268856246964,-1.64999488810566,0.00738606100580722,"Down"
"ENSG00000163380",0.000450450371132989,-1.65096141175861,0.00826966765687987,"Down"
"ENSG00000148541",0.000186301439120528,-1.65214727594761,0.00521986592296823,"Down"
"ENSG00000072062",0.000579944857183011,-1.65514269453423,0.00940108647785455,"Down"
"ENSG00000005882",0.000162674009420599,-1.6600721722265,0.00474581657233086,"Down"
"ENSG00000158019",0.000324404886753918,-1.66185729705348,0.00693108391613446,"Down"
"ENSG00000171130",0.000241993246362471,-1.66213343161786,0.0059615658293197,"Down"
"ENSG00000083720",0.000248841264912702,-1.66372181893444,0.00605564694920849,"Down"
"ENSG00000145687",0.000367790193822095,-1.66719791477852,0.00737167611849181,"Down"
"ENSG00000108515",0.000403480921420317,-1.67526008465691,0.00778242801598351,"Down"
"ENSG00000182771",0.000368044206228906,-1.67739306843358,0.00737167611849181,"Down"
"ENSG00000162998",0.000324703209358008,-1.68101786597246,0.00693108391613446,"Down"
"ENSG00000171877",5.19529768954771e-05,-1.68431384327109,0.00280131789655553,"Down"
"ENSG00000153132",0.000197912675447938,-1.68896012232275,0.00539264399992876,"Down"
"ENSG00000168309",0.000640387414113482,-1.693512113293,0.00987193329663343,"Down"
"ENSG00000055118",0.000271933490090034,-1.69834334381446,0.00631504162390795,"Down"
"ENSG00000128944",0.000212788349549547,-1.6991817348792,0.00561510893461027,"Down"
"ENSG00000011143",7.84597660699367e-05,-1.69943165314858,0.00337871631756386,"Down"
"ENSG00000187325",4.85216995025848e-05,-1.7069371560877,0.00271863239645651,"Down"
"ENSG00000180071",0.00019008847531791,-1.70700740844109,0.00525781901490915,"Down"
"ENSG00000106628",0.000520265481135234,-1.70796088954452,0.00887759078848913,"Down"
"ENSG00000032742",0.000155544746113044,-1.70816851071377,0.00464034017432723,"Down"
"ENSG00000152078",4.57450663704129e-05,-1.71055077762752,0.00266871996271879,"Down"
"ENSG00000138449",0.000340192837312201,-1.71442226661321,0.00704528941508706,"Down"
"ENSG00000119711",5.66210129447259e-05,-1.7146000480128,0.00291850103082543,"Down"
"ENSG00000091436",6.90795758344975e-05,-1.7169878203188,0.00320467755902942,"Down"
"ENSG00000151552",0.00022147421605287,-1.7277596657654,0.00571992535305254,"Down"
"ENSG00000018625",0.000213730735357471,-1.72888255002591,0.00561510893461027,"Down"
"ENSG00000151617",0.000281528195998362,-1.73025408087824,0.00642487561581976,"Down"
"ENSG00000221886",0.000313346062745186,-1.73340240869733,0.00686871427297589,"Down"
"ENSG00000131351",0.00025774412652749,-1.73847653703668,0.00615880989431006,"Down"
"ENSG00000107537",0.000290002892638197,-1.73849803286726,0.00651322823159869,"Down"
"ENSG00000070193",0.00027736211658479,-1.74183694018434,0.00638126151849954,"Down"
"ENSG00000065609",0.000387278557861326,-1.74204383095151,0.0075623992873657,"Down"
"ENSG00000187699",0.000615882858304176,-1.7439439666367,0.00966589736962021,"Down"
"ENSG00000147573",7.82924660134614e-05,-1.74516198874754,0.00337871631756386,"Down"
"ENSG00000029993",9.27994011347039e-05,-1.74644845925472,0.003618628616294,"Down"
"ENSG00000113368",0.000401377651541845,-1.7471483874194,0.00774940536003159,"Down"
"ENSG00000107742",0.000461674113727635,-1.74822823050679,0.0083295069190244,"Down"
"ENSG00000145029",0.000282632276121682,-1.75520822649814,0.00644264989377951,"Down"
"ENSG00000182732",0.000366305396228957,-1.75788960205438,0.00736664324253747,"Down"
"ENSG00000134291",0.000272274404670917,-1.75801812213958,0.00631555466291124,"Down"
"ENSG00000058404",4.41626869557822e-05,-1.7614826668397,0.00262880833804279,"Down"
"ENSG00000120053",0.000133301803883914,-1.76357616579104,0.0043243421377946,"Down"
"ENSG00000204219",0.000604531108667833,-1.76753508514012,0.00959282691729242,"Down"
"ENSG00000241186",0.000541697500213132,-1.77160270529527,0.00904762713467279,"Down"
"ENSG00000176422",0.000601663181784495,-1.7719869463652,0.00957296864897114,"Down"
"ENSG00000171766",0.000309598840453943,-1.78014918174868,0.00682944702734094,"Down"
"ENSG00000246859",0.000118246274183083,-1.78153453550823,0.00409152818532287,"Down"
"ENSG00000166192",0.000567403461688638,-1.78299565804536,0.00928133375110671,"Down"
"ENSG00000105486",0.000344256881763154,-1.78515772352282,0.00709393307430821,"Down"
"ENSG00000215246",0.000372753177178699,-1.78517320105243,0.00739125894567853,"Down"
"ENSG00000122477",0.000604848342657289,-1.79030853693798,0.00959282691729242,"Down"
"ENSG00000071539",0.000258793936267161,-1.790502328253,0.00617644467893517,"Down"
"ENSG00000121691",0.000119798392018136,-1.79453469718301,0.00409152818532287,"Down"
"ENSG00000152256",0.000155045640931373,-1.80392868860106,0.00463942462418364,"Down"
"ENSG00000108947",0.000137394754288168,-1.80886632932246,0.00437447983226128,"Down"
"ENSG00000110074",7.36491860947193e-05,-1.81047596630649,0.00327846455584336,"Down"
"ENSG00000109193",0.000332944015657382,-1.81147123150994,0.00699394274247835,"Down"
"ENSG00000178053",0.000283471308604339,-1.81387487200559,0.00645434845073948,"Down"
"ENSG00000134716",0.000517645629066594,-1.81488141266627,0.00885581274331324,"Down"
"ENSG00000183513",0.000219136001890837,-1.81601081562862,0.00568920715787102,"Down"
"ENSG00000231811",0.000141985786290138,-1.81893488994979,0.004415379027663,"Down"
"ENSG00000224616",0.000633814708738354,-1.82458780594663,0.00983331372827679,"Down"
"ENSG00000130176",0.000575630983208168,-1.82530490839354,0.0093684759482072,"Down"
"ENSG00000101447",0.00013536954807951,-1.82826129234736,0.00435314184725165,"Down"
"ENSG00000158864",7.7329008953315e-05,-1.82831456118258,0.00336307526570419,"Down"
"ENSG00000243701",5.70970732436199e-05,-1.83252301596702,0.00291850103082543,"Down"
"ENSG00000170364",0.000113081554935613,-1.83413332804108,0.00402883547071862,"Down"
"ENSG00000133142",0.000523333593477842,-1.83477822394307,0.00889593014433679,"Down"
"ENSG00000239779",0.000648048780031099,-1.83805458155715,0.00991342455511181,"Down"
"ENSG00000164109",0.000434375750140851,-1.8383465711137,0.00810221208525435,"Down"
"ENSG00000072195",0.000136961372532447,-1.84317616318972,0.00437447983226128,"Down"
"ENSG00000140416",0.000591297801628033,-1.84721984592877,0.00951504317826946,"Down"
"ENSG00000214960",0.000367144260230694,-1.85068038632835,0.00737167611849181,"Down"
"ENSG00000161395",0.000273334436105863,-1.85355846920987,0.0063253292579685,"Down"
"ENSG00000005249",0.000155821525808723,-1.85484697970541,0.00464160692442856,"Down"
"ENSG00000186073",2.99627618706254e-05,-1.8610057700884,0.00219826796257488,"Down"
"ENSG00000104889",0.000530775011017846,-1.86588545848288,0.00892643411180386,"Down"
"ENSG00000077157",0.000119283384298197,-1.86691807813876,0.00409152818532287,"Down"
"ENSG00000138378",6.18889215802795e-05,-1.86998537148351,0.00301960011720137,"Down"
"ENSG00000158286",2.38319027713786e-05,-1.87038576962905,0.00195952623907516,"Down"
"ENSG00000175806",0.000583906899644289,-1.87151313954778,0.00944213206126835,"Down"
"ENSG00000222011",0.000159170490265116,-1.87322031061853,0.00469004646188109,"Down"
"ENSG00000118407",4.81953244966369e-05,-1.87555464597302,0.00271738908462561,"Down"
"ENSG00000101144",4.68782605881787e-05,-1.88478612229321,0.00268384816182437,"Down"
"ENSG00000145386",0.000138092772665043,-1.88641876699082,0.00437447983226128,"Down"
"ENSG00000159259",0.000196477440449764,-1.89174671522545,0.00536830567981982,"Down"
"ENSG00000215386",0.000502957560552692,-1.89398966294403,0.00877032246213757,"Down"
"ENSG00000163092",0.00042571295601467,-1.89399844204232,0.00803950822403849,"Down"
"ENSG00000137726",0.000175158199443578,-1.89628378826327,0.00500679476591317,"Down"
"ENSG00000272921",0.000489813443720129,-1.89691739502992,0.00863230827993954,"Down"
"ENSG00000085662",0.000261734231776746,-1.89898121383192,0.00622256686043182,"Down"
"ENSG00000102967",0.000590819649708329,-1.9040165850951,0.00951504317826946,"Down"
"ENSG00000204248",0.000125380719358058,-1.9069396505779,0.00420182160522159,"Down"
"ENSG00000286905",0.000319631501339328,-1.90892168087044,0.00687131904985806,"Down"
"ENSG00000134057",0.000219700020471568,-1.91097235810328,0.0056963844313106,"Down"
"ENSG00000129682",2.49053453366825e-05,-1.91301238636534,0.00197339994309738,"Down"
"ENSG00000176714",0.00042640676235082,-1.91525987144228,0.00803950822403849,"Down"
"ENSG00000164440",0.000103354215045639,-1.91886517708297,0.00380547146066741,"Down"
"ENSG00000136261",5.99649113172253e-05,-1.91982752906316,0.00297576853850751,"Down"
"ENSG00000127241",0.000289007206524618,-1.92584320767505,0.00651210698602487,"Down"
"ENSG00000248008",0.000369611530697735,-1.92769344379969,0.00738606100580722,"Down"
"ENSG00000112186",2.82659763103225e-05,-1.92883158772762,0.00212091183610295,"Down"
"ENSG00000156219",0.000315205071913871,-1.93044618326271,0.00687131904985806,"Down"
"ENSG00000150540",0.000105766839351926,-1.93402960336294,0.00386556332236589,"Down"
"ENSG00000286596",6.45239369349557e-05,-1.93590152539336,0.00309480548848556,"Down"
"ENSG00000128578",6.24140053042882e-05,-1.93871987689309,0.00303029174282511,"Down"
"ENSG00000206561",3.64575538626819e-05,-1.96352107792924,0.0023834577045078,"Down"
"ENSG00000185774",8.74170585068908e-05,-1.9638759729126,0.00354337652504095,"Down"
"ENSG00000101057",0.000117159788669468,-1.96579030121486,0.00409152818532287,"Down"
"ENSG00000132938",2.46313308864513e-05,-1.96642550380228,0.00195952623907516,"Down"
"ENSG00000154556",5.46414740584932e-05,-1.97037767624169,0.0028607382263133,"Down"
"ENSG00000171792",0.000208335637337856,-1.97219526614541,0.00559160435357253,"Down"
"ENSG00000128609",0.000560434648424702,-1.9742648254035,0.00922063949389113,"Down"
"ENSG00000237649",9.48525351405451e-05,-1.97480618541316,0.00364920190802898,"Down"
"ENSG00000237807",7.77240521886794e-05,-1.97735046852555,0.00336520371557507,"Down"
"ENSG00000012048",0.000599828536363062,-1.97800673197271,0.00955868370361119,"Down"
"ENSG00000126882",5.25265432483575e-05,-1.97842385197253,0.00281215755461274,"Down"
"ENSG00000138622",2.45730131828318e-05,-1.98063537560527,0.00195952623907516,"Down"
"ENSG00000095637",1.95347718488291e-05,-1.98492346136372,0.00186388758433768,"Down"
"ENSG00000196353",0.000138587088597613,-1.98764278939044,0.00437447983226128,"Down"
"ENSG00000270959",0.000423136410131126,-1.99029172310784,0.00803938247482389,"Down"
"ENSG00000117724",0.000138518559865375,-1.99643728403796,0.00437447983226128,"Down"
"ENSG00000186787",0.000425511467048489,-1.99658410042771,0.00803950822403849,"Down"
"ENSG00000196724",0.000337849330158576,-1.99697661960812,0.00702989220704962,"Down"
"ENSG00000062038",0.000199370911963822,-1.99845146317118,0.00540265170327133,"Down"
"ENSG00000137547",0.000456239765496232,-2.00472578474892,0.00830918512842567,"Down"
"ENSG00000265107",0.000454383995382753,-2.00496048415998,0.00830918512842567,"Down"
"ENSG00000198585",0.000147266232409995,-2.00597099084817,0.00453685349581584,"Down"
"ENSG00000132819",3.16619615065606e-05,-2.00598769668974,0.0022084218150826,"Down"
"ENSG00000176890",0.000184599261675572,-2.00838618278792,0.00517949968063937,"Down"
"ENSG00000059691",7.17112259410863e-05,-2.00999304765956,0.00324321386910269,"Down"
"ENSG00000143127",3.8740392313123e-05,-2.01352190201808,0.00247551106880856,"Down"
"ENSG00000101412",0.000115439499015078,-2.01798951965405,0.00407618722992813,"Down"
"ENSG00000123472",2.28832466230193e-05,-2.01927916861943,0.00195385444980771,"Down"
"ENSG00000105251",0.000233325482643368,-2.01934335918992,0.0058505626401044,"Down"
"ENSG00000119938",0.00010230071830264,-2.02078131429983,0.00378137073984348,"Down"
"ENSG00000099622",7.54037420917483e-05,-2.02112507475271,0.00330522313455166,"Down"
"ENSG00000066382",8.97002923947698e-05,-2.03525349544118,0.00358240542751612,"Down"
"ENSG00000035664",5.96506280606354e-05,-2.04089613294356,0.00297576853850751,"Down"
"ENSG00000102996",0.000520047199182546,-2.04141913713587,0.00887759078848913,"Down"
"ENSG00000161558",0.000296344304830306,-2.04151163610364,0.00661813340967704,"Down"
"ENSG00000143799",5.31161537185139e-05,-2.04255485105725,0.00283334935084373,"Down"
"ENSG00000092529",0.000296682038485139,-2.04602748831603,0.00661821452742356,"Down"
"ENSG00000122971",0.000171941257219663,-2.04679405781512,0.00493331724909319,"Down"
"ENSG00000143502",0.000469167706366829,-2.04846993022241,0.00843352368005491,"Down"
"ENSG00000138796",1.5817601132479e-05,-2.04873226265561,0.00177402159110602,"Down"
"ENSG00000198729",3.08875857817693e-05,-2.05534428273052,0.0022084218150826,"Down"
"ENSG00000106066",5.78914816226625e-05,-2.05634430276585,0.00292543969250848,"Down"
"ENSG00000204682",0.000237150815405155,-2.05671145683438,0.00590165892256371,"Down"
"ENSG00000166851",4.237376351816e-05,-2.06107107037856,0.00257479104764181,"Down"
"ENSG00000184908",0.000223276066661459,-2.06133130055476,0.00573657329059454,"Down"
"ENSG00000146021",0.000196230299229959,-2.07047505459124,0.00536830567981982,"Down"
"ENSG00000139428",0.000227113505240816,-2.07187995524873,0.00579754049654037,"Down"
"ENSG00000115392",9.761603797777e-05,-2.07638370948483,0.00369727743078709,"Down"
"ENSG00000100628",6.21252584475771e-05,-2.07854705438882,0.0030236836476365,"Down"
"ENSG00000186310",2.27172461318355e-05,-2.0908471908016,0.00195385444980771,"Down"
"ENSG00000164116",2.93186768275555e-05,-2.09389180507946,0.00216981663151141,"Down"
"ENSG00000112137",9.75558372580639e-06,-2.10059094417387,0.00140035042046738,"Down"
"ENSG00000158427",0.000595531557733621,-2.10199780864666,0.00953576210548614,"Down"
"ENSG00000182836",8.78286573676161e-05,-2.10260597968211,0.00354337652504095,"Down"
"ENSG00000170837",0.000372730619895952,-2.10312235766957,0.00739125894567853,"Down"
"ENSG00000100170",0.000458524649013302,-2.11052173985465,0.00832683581450578,"Down"
"ENSG00000173947",0.000461699156801898,-2.11145404109965,0.0083295069190244,"Down"
"ENSG00000107672",7.29498270887683e-05,-2.11530586535724,0.00327678713106896,"Down"
"ENSG00000168765",0.000522831596485424,-2.12094122884658,0.00889593014433679,"Down"
"ENSG00000003147",2.43722838195743e-05,-2.12437029788759,0.00195952623907516,"Down"
"ENSG00000198901",5.17561916009088e-05,-2.12587905917629,0.00280119781262952,"Down"
"ENSG00000120675",0.000588027493007691,-2.1331335753247,0.00948553469787406,"Down"
"ENSG00000106077",0.000444307961216493,-2.13836003801721,0.00822441154981574,"Down"
"ENSG00000236859",0.000284817902658037,-2.14021492377357,0.00645611038392898,"Down"
"ENSG00000251602",0.000459237226434355,-2.14147766091204,0.00832858614339542,"Down"
"ENSG00000175920",2.66306924866985e-05,-2.14556107418577,0.00205263574890665,"Down"
"ENSG00000156463",0.000149426703276352,-2.1466307203041,0.00455072321822949,"Down"
"ENSG00000160539",8.95912178819651e-05,-2.14706838098061,0.00358240542751612,"Down"
"ENSG00000164124",5.61113499604044e-05,-2.14817288399905,0.00290211418111136,"Down"
"ENSG00000176533",2.54131733885739e-05,-2.15135643023546,0.00199765695100897,"Down"
"ENSG00000065534",0.000481890059376534,-2.15445202738446,0.00855715218599081,"Down"
"ENSG00000110400",0.000250484316225415,-2.15789074895388,0.00608311777482582,"Down"
"ENSG00000227811",0.00027579268644217,-2.16480161520361,0.00635992703810588,"Down"
"ENSG00000203965",6.01094978655779e-05,-2.17012596388761,0.00297576853850751,"Down"
"ENSG00000227199",0.000477333870573588,-2.17885660822227,0.00853853370316815,"Down"
"ENSG00000075218",0.000251993595380327,-2.18988934333083,0.00610552386435475,"Down"
"ENSG00000175084",9.3944677161773e-05,-2.18999301049622,0.00364178103698153,"Down"
"ENSG00000180354",3.15487232556386e-05,-2.19230487331784,0.0022084218150826,"Down"
"ENSG00000197852",1.24610983358441e-05,-2.20158552719983,0.00157224138174991,"Down"
"ENSG00000133134",0.000541238569250372,-2.20561387065874,0.00904762713467279,"Down"
"ENSG00000109084",5.50225283570785e-05,-2.20706498055244,0.0028607382263133,"Down"
"ENSG00000016402",0.000524660533152029,-2.20785388141996,0.00889593014433679,"Down"
"ENSG00000196177",0.000346028529416311,-2.20828043719437,0.00710308719088882,"Down"
"ENSG00000177406",0.00052439578303281,-2.21072970867109,0.00889593014433679,"Down"
"ENSG00000278175",0.00031684788848081,-2.21314588837115,0.00687131904985806,"Down"
"ENSG00000104325",0.00014991878859534,-2.21381001851382,0.00455072321822949,"Down"
"ENSG00000166295",0.00065358918519207,-2.21467399753522,0.00995153587199825,"Down"
"ENSG00000168038",0.000134337574449421,-2.21549035643224,0.00434109789929622,"Down"
"ENSG00000171241",0.000181277628270641,-2.2165602012964,0.00512253608740526,"Down"
"ENSG00000185664",2.2836588313661e-05,-2.22689729575244,0.00195385444980771,"Down"
"ENSG00000243629",4.9969302334791e-05,-2.22917105776139,0.00278045480322998,"Down"
"ENSG00000237125",5.13349376241682e-05,-2.23124860837534,0.00280119781262952,"Down"
"ENSG00000075239",2.0429138192219e-05,-2.24252414927534,0.00190847506251101,"Down"
"ENSG00000132623",0.000435970930406642,-2.24439474157458,0.00812431623746488,"Down"
"ENSG00000101335",0.00031764755252949,-2.25797957925738,0.00687131904985806,"Down"
"ENSG00000146151",2.36977283741054e-05,-2.2619867453746,0.00195952623907516,"Down"
"ENSG00000005189",0.000190494465604362,-2.26291557612455,0.00525781901490915,"Down"
"ENSG00000094804",8.96472675885988e-05,-2.2639909358172,0.00358240542751612,"Down"
"ENSG00000067836",0.000269272792346577,-2.26480578383345,0.00629754987437231,"Down"
"ENSG00000198830",0.000426772966190376,-2.26498915822861,0.00803950822403849,"Down"
"ENSG00000117399",5.7378350946933e-05,-2.27571051016947,0.00291850103082543,"Down"
"ENSG00000163032",9.06705082884268e-05,-2.27591531846678,0.00359176774866217,"Down"
"ENSG00000151967",3.06661452162535e-05,-2.28122539840651,0.0022084218150826,"Down"
"ENSG00000100027",3.16057709578192e-05,-2.29289383145972,0.0022084218150826,"Down"
"ENSG00000079616",3.31259536229302e-05,-2.29887083756775,0.00226346531549499,"Down"
"ENSG00000112782",0.000110692922002058,-2.30032909202016,0.00396089647845006,"Down"
"ENSG00000136856",8.76525330221308e-05,-2.3012169598745,0.00354337652504095,"Down"
"ENSG00000164532",0.000102180633095034,-2.30331929748181,0.00378137073984348,"Down"
"ENSG00000167549",1.03987496842928e-05,-2.30388356497169,0.00141576126323506,"Down"
"ENSG00000282556",0.000456789760611157,-2.30580702956081,0.00830918512842567,"Down"
